age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
36,6,1,6,0,0,2,0,4,1,284,1,998,1,0,-2.896239995956421,92.96257781982422,-40.805877685546875,1.2605814933776855,5076.3916015625,1
46,0,0,3,0,1,1,0,3,3,297,1,999,0,1,-2.8963043689727783,92.4710693359375,-33.618892669677734,1.0459084510803223,5076.3349609375,1
39,1,1,2,0,2,0,0,6,2,607,3,999,0,1,-1.7973670959472656,92.89399719238281,-46.20442199707031,1.265669345855713,5099.1669921875,1
41,9,0,5,0,2,0,0,0,2,833,1,999,0,1,-1.8018534183502197,93.07405090332031,-47.09355926513672,1.3718750476837158,5099.24755859375,1
36,9,1,6,0,0,0,1,4,1,1092,1,999,0,1,1.3986567258834839,94.46453094482422,-41.79865264892578,4.955833911895752,5227.82958984375,1
28,1,1,1,0,0,0,1,4,4,1059,5,999,0,1,1.390779733657837,94.463134765625,-41.79644012451172,4.956951141357422,5228.1,1
27,7,1,3,1,0,0,1,3,0,584,1,999,0,1,1.3969813585281372,93.9188461303711,-42.694454193115234,4.956248760223389,5227.8349609375,1
41,9,0,5,0,2,0,0,0,2,811,2,999,0,1,-1.8002368211746216,93.07706451416016,-47.09223556518555,1.3686928749084473,5099.0908203125,1
61,5,1,6,0,0,0,0,9,1,350,1,4,2,2,-3.3977956771850586,92.3811264038086,-29.822174072265625,0.7933550477027893,5017.46533203125,1
31,8,2,7,1,2,0,0,0,2,1156,1,999,1,0,-1.7992321252822876,93.07538604736328,-47.090721130371094,1.4092516899108887,5098.9375,1
38,4,1,6,0,2,0,0,6,4,187,2,3,1,2,-1.802869200706482,92.89311981201172,-46.18403244018555,1.2752270698547363,5099.1171875,1
29,0,2,3,0,0,0,0,3,3,195,2,4,3,2,-1.6998106241226196,94.213134765625,-40.30412292480469,0.8362770676612854,4991.62158203125,1
63,5,1,5,0,2,2,0,6,1,444,2,15,1,2,-1.8020399808883667,93.87562561035156,-40.00225067138672,0.6854813694953918,5008.89697265625,1
33,0,1,6,0,2,0,0,1,0,576,1,999,0,1,1.3931828737258911,93.44426727294922,-36.10285568237305,4.960954666137695,5228.1,1
32,0,2,6,0,2,0,0,5,0,271,2,999,0,1,-1.7982012033462524,92.84325408935547,-49.98550796508789,1.5295326709747314,5099.25732421875,1
37,0,1,6,0,2,0,0,3,0,1004,5,5,2,2,-1.7014894485473633,94.21400451660156,-40.30475997924805,0.8978987336158752,4991.916015625,1
48,9,2,5,0,2,0,0,0,3,160,3,999,0,1,-1.8017120361328125,93.74794006347656,-34.60036087036133,0.6469865441322327,5008.720703125,1
40,3,0,3,0,0,0,1,4,4,1448,6,999,0,1,1.3957723379135132,94.46377563476562,-41.805816650390625,4.860772132873535,5228.04296875,1
32,1,1,2,0,1,1,0,0,1,1063,1,998,0,1,-1.798445463180542,93.07505798339844,-47.0975456237793,1.465541124343872,5099.0244140625,1
48,2,1,6,0,2,0,0,0,2,870,1,999,0,1,-1.8000801801681519,93.07495880126953,-47.09149169921875,1.3660094738006592,5098.99560546875,1
19,8,2,2,0,2,0,0,5,0,127,4,999,0,1,-1.7993265390396118,92.84451293945312,-49.98320770263672,1.6431046724319458,5099.24853515625,1
31,0,2,6,0,2,0,0,7,2,353,1,999,0,1,-1.1037931442260742,94.76338958740234,-50.79240798950195,1.029245138168335,4963.8017578125,1
32,0,1,6,0,2,0,0,0,2,394,1,998,0,1,-1.7961554527282715,93.07522583007812,-47.09305191040039,1.3685097694396973,5099.29052734375,1
52,1,2,2,0,0,0,0,4,0,173,2,4,1,2,-2.8988747596740723,92.96369934082031,-40.79715347290039,1.2720723152160645,5076.22412109375,1
23,9,1,5,0,2,0,0,1,1,342,1,4,2,2,-2.8959388732910156,92.20169830322266,-31.408687591552734,0.8613088726997375,5076.39990234375,1
30,0,2,6,0,0,0,0,9,1,200,6,999,0,1,-3.396782398223877,92.37955474853516,-29.80884552001953,0.7999134659767151,5017.54443359375,1
60,5,0,0,0,0,0,0,0,3,465,4,998,0,1,-1.8026354312896729,93.07428741455078,-47.08734893798828,1.4556970596313477,5099.21142578125,1
27,10,2,6,0,2,2,0,3,2,538,2,999,0,1,1.3943506479263306,93.91797637939453,-42.70085525512695,4.952155590057373,5227.78369140625,1
50,4,0,6,0,0,0,0,3,1,982,2,999,0,1,1.3963688611984253,93.9167709350586,-42.68852615356445,4.9574198722839355,5227.95556640625,1
65,5,2,6,0,0,0,0,7,2,253,1,999,2,0,-3.396167278289795,92.65048217773438,-30.102624893188477,0.7185867428779602,5017.578125,1
33,0,2,6,0,2,2,0,6,0,1023,3,999,1,0,-1.8004851341247559,92.89228820800781,-46.20779800415039,1.3157060146331787,5098.9599609375,1
29,9,2,3,1,0,0,0,1,4,920,3,999,0,1,1.392111897468567,93.44315338134766,-36.096107482910156,4.95804500579834,5228.1,1
36,1,2,1,0,0,0,0,7,3,1555,4,999,0,1,-1.097524642944336,94.76531982421875,-50.789398193359375,1.0495843887329102,4964.01318359375,1
29,0,2,6,0,0,0,0,4,3,161,2,999,0,1,-2.9032318592071533,92.96331787109375,-40.78923797607422,1.2859055995941162,5076.2919921875,1
55,0,1,3,0,2,0,0,3,1,700,1,999,0,1,1.397392988204956,93.91693115234375,-42.690757751464844,4.961485862731934,5227.87158203125,1
26,0,2,3,0,0,0,1,0,1,216,2,999,0,1,-1.800837516784668,93.07691955566406,-47.09593200683594,1.4009809494018555,5099.1455078125,1
22,8,2,3,0,0,2,1,4,2,166,2,999,0,1,-2.897399425506592,92.96345520019531,-40.798675537109375,1.2651400566101074,5076.1591796875,1
33,7,1,3,0,0,0,0,3,1,1341,2,999,0,1,1.397728681564331,93.91868591308594,-42.69396209716797,4.956920623779297,5227.83349609375,1
60,5,1,3,1,2,0,1,6,0,597,6,999,0,1,1.0959678888320923,93.99346923828125,-36.40901565551758,4.855814456939697,5190.7548828125,1
37,9,1,6,0,2,0,0,1,1,187,1,5,1,2,-2.8994364738464355,92.20263671875,-31.412954330444336,0.8839789032936096,5076.28125,1
30,2,2,6,0,0,0,0,0,2,203,1,998,0,1,-1.8024271726608276,93.07514190673828,-47.09062957763672,1.3681056499481201,5099.1875,1
41,0,0,3,0,2,2,0,1,2,231,2,1,2,2,-1.701456904411316,94.02635955810547,-38.30916213989258,0.9075234532356262,4991.580078125,1
52,9,1,3,0,0,0,0,2,0,406,1,999,1,0,-2.9973533153533936,92.71372985839844,-33.00776290893555,0.7110565304756165,5023.74365234375,1
54,5,1,0,0,0,0,0,8,2,378,1,999,0,1,-3.4,92.43177795410156,-26.92040252685547,0.7261884808540344,5017.6279296875,1
43,2,1,3,0,2,2,1,6,1,641,2,998,0,1,1.0990322828292847,93.99370574951172,-36.411781311035156,4.853403091430664,5191.04150390625,1
32,9,1,5,0,0,0,0,0,1,688,2,999,0,1,-1.798083782196045,93.74987030029297,-34.592262268066406,0.6515448689460754,5008.9169921875,1
34,0,2,3,0,0,0,0,9,2,204,1,13,1,2,-1.0964879989624023,94.19702911376953,-37.48830795288086,0.8818801045417786,4964.05126953125,1
32,9,1,3,0,2,0,1,4,0,293,5,999,1,0,-2.8999216556549072,92.96287536621094,-40.79453659057617,1.2244319915771484,5076.3134765625,1
37,1,1,1,0,2,0,0,0,1,1138,2,999,1,0,-1.7959227561950684,93.07418823242188,-47.092994689941406,1.4666037559509277,5099.0830078125,1
35,9,1,2,0,0,0,0,6,3,580,1,999,0,1,-1.7957115173339844,92.89371490478516,-46.179054260253906,1.2887609004974365,5099.08740234375,1
70,5,0,6,0,2,0,0,9,0,692,1,998,0,1,-3.4,92.37986755371094,-29.822254180908203,0.7394197583198547,5017.52197265625,1
47,2,1,6,0,0,0,0,1,3,487,3,999,0,1,1.394676923751831,93.44176483154297,-36.10157775878906,4.9617919921875,5227.9208984375,1
36,0,1,6,0,0,0,0,4,1,174,1,4,1,2,-2.902961254119873,92.96307373046875,-40.79483413696289,1.2665684223175049,5076.30810546875,1
55,7,2,2,0,1,1,0,6,2,718,1,998,0,1,-1.8019553422927856,92.8931655883789,-46.18548583984375,1.2654025554656982,5099.1904296875,1
34,0,1,6,0,0,2,0,9,4,246,3,999,0,1,-1.0977355241775513,94.19718170166016,-37.50405502319336,0.8836529850959778,4963.734375,1
58,4,0,6,0,0,0,1,7,4,139,1,998,0,1,-0.10326892137527466,93.19952392578125,-42.00948715209961,4.279605388641357,5195.57080078125,1
43,9,2,5,0,0,0,0,6,3,164,2,4,2,2,-1.8018407821655273,93.87476348876953,-39.9984016418457,0.6674695611000061,5008.79150390625,1
49,1,1,1,1,0,0,0,6,3,567,1,999,1,0,-1.7995505332946777,92.8949203491211,-46.18128204345703,1.3442394733428955,5098.9287109375,1
36,7,1,3,0,2,2,0,9,4,569,3,999,0,1,-3.397226333618164,92.38069915771484,-29.816993713378906,0.7822533249855042,5017.6533203125,1
25,8,2,3,0,2,2,0,4,3,659,2,7,3,2,-1.6979975700378418,94.05431365966797,-39.80162048339844,0.7636988759040833,4991.7060546875,1
48,7,1,3,0,2,0,0,1,4,704,2,999,0,1,1.3972047567367554,93.44467163085938,-36.1007194519043,4.961977958679199,5227.91064453125,1
36,0,3,6,0,2,0,0,1,4,528,1,999,0,1,1.3969451189041138,93.44404602050781,-36.108642578125,4.958289623260498,5227.88330078125,1
25,8,2,6,0,0,2,1,4,2,281,6,999,1,0,-2.896327257156372,92.96343231201172,-40.79117202758789,1.2386765480041504,5076.15771484375,1
25,7,2,3,1,2,2,0,3,4,842,1,998,0,1,1.395684838294983,93.91677856445312,-42.69572830200195,4.960043907165527,5228.00927734375,1
33,9,1,3,0,0,0,0,1,4,703,1,999,0,1,1.395389437675476,93.44304656982422,-36.10906219482422,4.958436012268066,5227.77783203125,1
43,0,2,3,0,2,0,0,9,0,213,1,999,0,1,-3.4,92.3803939819336,-29.822771072387695,0.7776060700416565,5017.58154296875,1
24,8,2,5,0,2,0,0,0,2,413,1,999,0,1,-1.7973589897155762,93.07474517822266,-47.08584213256836,1.3600869178771973,5099.001953125,1
31,0,1,6,0,2,0,0,1,4,548,1,999,0,1,1.3965295553207397,93.4448471069336,-36.096065521240234,4.9639692306518555,5227.841796875,1
34,0,2,6,0,2,0,1,1,3,205,1,999,0,1,-2.8975539207458496,92.20359802246094,-31.40033531188965,0.8556802868843079,5076.3330078125,1
38,0,1,3,0,2,2,1,4,2,2026,1,999,0,1,1.3966110944747925,94.46372985839844,-41.796295166015625,4.95743465423584,5228.09716796875,1
36,10,1,6,1,1,1,0,5,0,96,2,998,1,0,-1.7974878549575806,92.84422302246094,-49.987754821777344,1.5313832759857178,5099.15087890625,1
41,0,0,6,0,2,0,0,5,0,498,2,6,3,2,-1.8004791736602783,93.36840057373047,-34.81742858886719,0.6559644341468811,5008.88720703125,1
88,5,0,0,0,2,0,0,5,4,102,1,999,0,1,-1.7972073554992676,92.8441162109375,-49.996707916259766,1.661826729774475,5099.0341796875,1
39,0,1,6,0,0,0,0,0,4,95,1,999,0,1,-1.8011492490768433,93.07526397705078,-47.08807373046875,1.4071838855743408,5099.0029296875,1
45,3,1,5,1,2,0,1,6,3,1596,2,998,0,1,1.097273349761963,93.99337005615234,-36.40397644042969,4.8521318435668945,5190.86669921875,1
54,9,1,5,1,2,0,0,1,3,687,2,999,0,1,1.3936489820480347,93.44367980957031,-36.10057067871094,4.9543843269348145,5228.00927734375,1
44,1,1,2,1,2,0,0,3,1,574,1,998,0,1,1.3986749649047852,93.91584014892578,-42.70521926879883,4.9575724601745605,5228.06005859375,1
59,0,1,7,0,2,2,0,9,1,281,3,4,1,2,-3.3973419666290283,92.38042449951172,-29.82051658630371,0.7969630360603333,5017.60986328125,1
35,2,0,6,0,0,0,0,0,1,77,1,999,0,1,-1.7977172136306763,93.07466888427734,-47.08024978637695,1.401658296585083,5099.0595703125,1
26,2,2,3,0,2,0,0,0,0,707,1,999,1,0,-1.7987372875213623,93.07421112060547,-47.09822463989258,1.4771230220794678,5099.13330078125,1
49,0,1,1,0,2,0,0,0,4,805,2,998,1,0,-1.7964677810668945,93.07557678222656,-47.09934616088867,1.49515700340271,5099.16552734375,1
44,9,2,6,0,2,0,0,1,4,763,3,999,0,1,1.3966983556747437,93.44435119628906,-36.093936920166016,4.965498447418213,5228.02099609375,1
34,9,1,6,0,2,0,0,4,3,195,1,999,0,1,-2.8978755474090576,92.96234893798828,-40.7880859375,1.2648351192474365,5076.33154296875,1
39,1,1,1,1,0,0,0,6,1,1231,2,999,0,1,-1.799242615699768,92.8942642211914,-46.168434143066406,1.2991375923156738,5099.11669921875,1
33,10,1,3,0,2,2,0,8,3,301,2,998,0,1,-3.3976047039031982,92.43136596679688,-26.915491104125977,0.7399447560310364,5017.5546875,1
36,4,1,6,0,2,0,0,6,1,267,1,999,1,0,-1.793939232826233,92.89414978027344,-46.193077087402344,1.3545169830322266,5099.0400390625,1
32,9,1,5,0,2,0,0,6,3,579,1,999,0,1,-1.7960349321365356,92.89388275146484,-46.179779052734375,1.2654626369476318,5099.14501953125,1
37,9,0,5,0,0,0,0,1,0,780,2,998,0,1,1.3967026472091675,93.44419860839844,-36.103248596191406,4.960036754608154,5227.95361328125,1
47,0,1,3,0,0,0,1,6,3,731,3,999,0,1,1.093580961227417,93.99343872070312,-36.40913391113281,4.8527703285217285,5191.0771484375,1
28,0,2,6,0,2,2,0,1,3,187,2,7,2,2,-1.6985429525375366,94.02521514892578,-38.31098556518555,0.8994582295417786,4991.6162109375,1
28,4,2,6,0,0,0,0,8,0,324,1,999,1,0,-3.396282196044922,92.43327331542969,-26.915903091430664,0.7393775582313538,5017.5400390625,1
38,9,1,1,1,0,0,1,6,0,785,1,999,0,1,1.1004414558410645,93.99314880371094,-36.40024185180664,4.854504108428955,5190.880859375,1
36,1,2,1,1,2,0,1,3,1,1875,1,999,0,1,1.3915992975234985,93.917724609375,-42.69304275512695,4.957856178283691,5227.95556640625,1
37,0,1,6,0,2,2,0,0,2,215,1,999,0,1,-1.7991961240768433,93.7471694946289,-34.60651397705078,0.6439235806465149,5008.93017578125,1
23,4,2,6,0,2,0,0,0,1,122,1,999,0,1,-1.8034120798110962,93.07466125488281,-47.09236526489258,1.388749122619629,5099.33837890625,1
27,7,2,3,0,1,1,0,3,0,180,1,999,1,0,-1.697540283203125,94.21564483642578,-40.295143127441406,0.7956038117408752,4991.67236328125,1
56,11,1,7,0,0,0,1,8,0,236,1,999,0,1,-0.10028254985809326,93.79658508300781,-40.397396087646484,5.039458274841309,5195.55419921875,1
56,5,1,0,0,2,0,0,7,0,482,2,999,0,1,-0.10371525585651398,93.20032501220703,-42.006099700927734,4.0177130699157715,5195.5830078125,1
25,8,2,3,0,2,0,0,0,4,118,1,999,0,1,-1.8028628826141357,93.07493591308594,-47.08502960205078,1.4437479972839355,5098.94384765625,1
28,9,2,5,0,2,2,0,4,0,150,1,4,1,2,-2.898550271987915,92.9635009765625,-40.80347442626953,1.2656919956207275,5076.240234375,1
56,10,0,0,0,2,0,0,5,4,171,1,999,1,0,-1.798335075378418,93.36962890625,-34.80970001220703,0.6355438828468323,5008.78515625,1
36,7,2,3,0,2,0,0,3,0,861,1,999,0,1,1.397109866142273,93.91748809814453,-42.68989181518555,4.958441734313965,5228.1,1
74,5,1,3,0,2,0,0,1,2,1451,1,999,1,0,-2.9016785621643066,92.20166015625,-31.40959358215332,0.888489305973053,5076.2529296875,1
30,9,2,6,0,2,0,0,9,0,172,2,16,4,0,-1.09743070602417,94.19744873046875,-37.49419021606445,0.8799799084663391,4963.8837890625,1
36,1,1,2,0,2,0,0,0,2,489,3,999,2,0,-1.798582673072815,93.07485961914062,-47.095062255859375,1.437150239944458,5099.27294921875,1
29,9,2,5,0,0,0,0,9,1,273,3,999,2,0,-1.0990266799926758,94.19737243652344,-37.497459411621094,0.8791010975837708,4963.80419921875,1
50,1,1,0,0,2,0,0,3,1,611,2,999,0,1,1.3969638347625732,93.91828918457031,-42.697574615478516,4.959036350250244,5227.73681640625,1
50,4,0,6,0,0,0,0,3,1,983,2,999,0,1,1.3978383541107178,93.91873168945312,-42.70159149169922,4.957549095153809,5227.8623046875,1
62,5,1,3,0,0,0,0,8,4,207,1,7,1,2,-3.3953278064727783,92.4317855834961,-26.91681480407715,0.7300453782081604,5017.560546875,1
39,9,1,2,0,2,0,0,0,2,620,1,999,0,1,-1.8018368482589722,93.07498168945312,-47.09722900390625,1.3649861812591553,5099.07958984375,1
51,0,1,6,0,2,0,0,3,4,426,3,999,0,1,1.3998610973358154,93.91712951660156,-42.6954231262207,4.957669258117676,5228.00146484375,1
39,0,1,6,0,0,0,0,4,1,459,1,999,1,0,-2.8969666957855225,92.96221923828125,-40.79585266113281,1.2143149375915527,5076.1591796875,1
53,3,1,0,0,2,0,0,4,3,245,2,999,0,1,-2.8965511322021484,92.963134765625,-40.801719665527344,1.2505395412445068,5076.18994140625,1
37,0,1,3,0,1,1,0,3,2,295,1,999,1,0,-1.6951446533203125,94.21372985839844,-40.308563232421875,0.8129001259803772,4991.8779296875,1
56,2,1,6,0,0,2,1,6,4,1696,2,999,0,1,1.0937137603759766,93.99382019042969,-36.409324645996094,4.8532843589782715,5190.73583984375,1
35,0,1,3,0,2,0,0,5,2,117,2,999,0,1,-1.8007529973983765,92.84284210205078,-49.99785614013672,1.5388319492340088,5099.10400390625,1
30,9,1,6,0,2,0,1,6,3,683,2,999,0,1,1.0976905822753906,93.99429321289062,-36.407615661621094,4.850104808807373,5190.8505859375,1
44,1,1,2,1,2,0,0,0,0,574,1,999,1,0,-1.7969409227371216,93.07597351074219,-47.10088348388672,1.4103851318359375,5099.02685546875,1
38,1,1,0,1,2,0,0,3,1,1039,7,999,0,1,1.398141860961914,93.91787719726562,-42.6927604675293,4.957651138305664,5227.9306640625,1
61,0,1,3,0,2,0,0,0,3,196,1,999,1,0,-1.7998688220977783,93.74832153320312,-34.60968780517578,0.6421352028846741,5008.75537109375,1
32,4,2,6,0,2,0,0,0,0,709,1,999,0,1,-1.7931625843048096,93.07513427734375,-47.086299896240234,1.4042737483978271,5098.82421875,1
30,9,2,6,0,0,0,1,8,4,676,1,999,0,1,-0.10028482973575592,93.79842376708984,-40.4100341796875,4.9304280281066895,5195.7626953125,1
28,9,2,6,0,0,0,0,5,1,392,4,999,0,1,-1.7992576360702515,92.8407974243164,-49.995941162109375,1.6331373453140259,5099.15478515625,1
27,0,2,6,0,2,0,0,6,2,1542,4,999,0,1,-1.8020241260528564,92.89341735839844,-46.194297790527344,1.2656035423278809,5099.12890625,1
29,0,1,3,0,0,0,0,4,1,156,1,999,1,0,-2.902459144592285,92.96391296386719,-40.79454040527344,1.260798454284668,5076.29296875,1
51,9,2,6,0,0,0,0,4,0,656,1,999,0,1,-2.8972816467285156,92.96160125732422,-40.811012268066406,1.267331838607788,5076.41552734375,1
55,5,1,0,0,2,0,0,8,2,139,1,999,0,1,-3.3971240520477295,92.4312515258789,-26.922683715820312,0.7210014462471008,5017.62255859375,1
64,0,1,3,0,2,0,0,8,0,130,1,999,1,0,-3.3989925384521484,92.43229675292969,-26.92108154296875,0.7282515168190002,5017.326171875,1
45,0,2,6,0,0,0,0,1,2,504,1,999,0,1,1.3992244005203247,93.44452667236328,-36.11763381958008,4.9590373039245605,5227.9248046875,1
43,1,1,1,0,2,0,0,4,1,459,6,999,0,1,-2.899594783782959,92.96468353271484,-40.801517486572266,1.2810487747192383,5076.2607421875,1
32,0,2,6,0,2,0,1,8,2,220,3,999,0,1,-3.3931448459625244,92.43254852294922,-26.925037384033203,0.7251012921333313,5017.7666015625,1
22,0,2,6,0,0,0,0,0,0,150,1,998,0,1,-1.7971943616867065,93.07540130615234,-47.0870475769043,1.4045276641845703,5099.212890625,1
19,8,2,7,0,2,0,0,0,1,439,1,999,0,1,-1.7970752716064453,93.07534790039062,-47.09085464477539,1.40097975730896,5098.99609375,1
23,1,2,2,0,2,0,0,6,1,656,1,999,0,1,-1.7928271293640137,92.89361572265625,-46.19334030151367,1.3031744956970215,5099.06005859375,1
45,0,1,6,0,2,2,0,0,2,317,5,999,0,1,-1.798864483833313,93.0746078491211,-47.090755462646484,1.4340579509735107,5098.86767578125,1
51,9,2,6,0,0,0,0,4,0,657,1,998,0,1,-2.8967342376708984,92.9636459350586,-40.79119873046875,1.2677512168884277,5076.3818359375,1
85,3,1,0,1,2,0,0,0,3,167,1,7,2,2,-1.796761393547058,93.7474365234375,-34.590911865234375,0.6439951062202454,5008.86083984375,1
32,9,2,6,0,2,0,0,1,4,241,2,999,0,1,-2.8958730697631836,92.20193481445312,-31.427637100219727,0.8565762639045715,5076.16064453125,1
30,2,1,6,0,0,0,1,8,0,223,1,999,0,1,-0.10038246214389801,93.80007934570312,-40.406578063964844,5.045,5195.5498046875,1
52,4,1,5,0,2,0,0,3,1,490,3,998,0,1,1.3971458673477173,93.91681671142578,-42.685943603515625,4.956335544586182,5227.77490234375,1
26,0,2,6,0,2,0,1,2,4,395,1,999,0,1,-2.9939191341400146,92.71556854248047,-33.001277923583984,0.7175384163856506,5023.45361328125,1
33,0,2,6,0,0,0,0,5,3,406,2,999,1,0,-1.798776388168335,92.84330749511719,-49.984649658203125,1.614309310913086,5099.20751953125,1
35,9,0,0,0,2,0,0,7,3,514,1,10,4,2,-1.1019965410232544,94.76576232910156,-50.79599380493164,1.033381700515747,4963.744140625,1
36,7,1,2,0,2,0,0,1,0,221,1,6,1,2,-2.9003427028656006,92.20262908935547,-31.415082931518555,0.884071409702301,5076.12548828125,1
30,9,2,6,0,0,0,0,9,2,327,2,999,0,1,-1.1033434867858887,94.19713592529297,-37.4972038269043,0.8812244534492493,4963.77197265625,1
34,9,1,5,0,0,0,0,1,3,194,1,14,1,2,-2.8982577323913574,92.20130157470703,-31.415266036987305,0.8628111481666565,5076.19775390625,1
28,0,2,6,0,0,0,0,1,0,262,1,5,2,2,-2.8934571743011475,92.20247650146484,-31.39924430847168,0.8768113255500793,5076.32763671875,1
41,9,0,5,0,0,0,0,0,2,773,2,999,1,0,-1.7974563837051392,93.07711029052734,-47.094234466552734,1.3651058673858643,5099.05078125,1
28,1,1,2,0,0,2,1,6,0,1063,4,999,0,1,1.0997174978256226,93.99333953857422,-36.401912689208984,4.856661796569824,5190.83740234375,1
32,9,0,6,0,2,0,0,4,1,532,2,998,0,1,-2.9004547595977783,92.96261596679688,-40.798831939697266,1.2629365921020508,5076.19189453125,1
34,0,2,6,0,2,0,1,1,3,205,1,999,0,1,-2.8963778018951416,92.20311737060547,-31.40673828125,0.8583243489265442,5076.19189453125,1
84,5,0,0,0,2,2,0,3,3,666,1,4,2,2,-1.6998193264007568,94.21383666992188,-40.29440689086914,0.8951981663703918,4991.78271484375,1
35,1,1,2,0,2,0,0,3,1,275,1,6,2,2,-1.6992360353469849,94.21372985839844,-40.29294967651367,0.8897712826728821,4991.2919921875,1
45,3,1,5,1,2,0,1,6,3,1596,2,999,0,1,1.097559928894043,93.9921646118164,-36.401371002197266,4.850194931030273,5190.97509765625,1
72,5,1,5,0,0,0,0,5,0,88,1,4,1,2,-1.7995214462280273,93.36822509765625,-34.80793380737305,0.6547568440437317,5008.95849609375,1
34,9,1,7,0,0,0,0,7,3,207,1,7,2,2,-1.0991311073303223,94.76519775390625,-50.79006576538086,1.0428187847137451,4963.779296875,1
44,1,1,6,0,2,0,0,0,2,398,2,999,0,1,-1.8059537410736084,93.0744857788086,-47.095130920410156,1.4814670085906982,5099.15869140625,1
37,7,1,3,0,2,2,1,6,4,521,3,999,0,1,1.1008027791976929,93.993408203125,-36.40593719482422,4.853032112121582,5190.96728515625,1
31,1,2,0,0,0,0,1,4,2,589,3,999,0,1,1.3956125974655151,94.46353149414062,-41.7900390625,4.863876819610596,5228.08935546875,1
35,7,1,3,0,2,0,0,0,2,412,1,6,1,2,-1.8037810325622559,93.0757064819336,-47.08755111694336,1.36433744430542,5098.982421875,1
30,9,2,6,0,2,0,0,1,1,720,1,999,0,1,1.4,93.44379425048828,-36.11233901977539,4.961244106292725,5228.08154296875,1
65,0,1,6,0,2,0,0,6,0,407,3,999,1,0,-1.7974992990493774,93.87468719482422,-40.00768280029297,0.6857054829597473,5008.9296875,1
26,8,2,7,0,2,2,0,9,2,733,1,4,1,2,-3.3917348384857178,92.38038635253906,-29.809783935546875,0.8088181614875793,5017.57275390625,1
32,9,2,6,0,0,0,0,1,3,432,3,999,0,1,1.399786353111267,93.44348907470703,-36.09694290161133,4.964846134185791,5227.94384765625,1
34,0,1,6,1,0,0,0,1,3,1226,2,999,0,1,1.3931344747543335,93.44408416748047,-36.1189079284668,4.9625043869018555,5228.06982421875,1
34,1,1,2,0,0,0,1,4,3,963,2,999,0,1,1.3965728282928467,94.4631118774414,-41.79847717285156,4.860518455505371,5227.98583984375,1
35,1,1,1,0,0,0,1,6,4,622,3,999,0,1,-1.7992925643920898,92.89266204833984,-46.1837158203125,1.278533935546875,5099.04345703125,1
25,10,2,6,0,2,0,0,0,2,261,2,999,0,1,-1.7963964939117432,93.07428741455078,-47.09414291381836,1.3683807849884033,5099.10888671875,1
